S,K,T,r,sigma
752.6689257026524,677.2185727238647,2.515042340113182,0.022275556340984017,0.6074185231189322
566.4892361567793,962.8853464021067,0.6301546435732339,0.02822446997071475,0.9244701690817487
111.56025455172514,850.0251931860382,2.614766943418307,0.08355879273055439,0.7241811041840642
825.586385946649,137.56005317212635,1.374075269235798,0.04257171663968982,0.614510765988892
223.4494010347717,312.0437921281933,1.939104368889021,0.019613897559935645,0.709875620383219
748.2671281488407,847.4068223477203,0.2546118048661142,0.03990939011774655,0.5322648274512893
981.2939375987147,648.1795455434196,1.160986174549469,0.011885904497519119,0.9695603713108245
829.6562285383252,855.0062867723788,0.9628931524564122,0.01920666600826181,0.7304321230057043
631.4584516864862,444.0094357557884,0.9705279931330951,0.04703649287877015,0.6699479010830975
227.5930135052413,724.9685098773964,0.49821855508912605,0.04741907065365544,0.5400512788695555
996.0688838812641,177.09647462770207,2.062398772259416,0.05504987356246443,0.9863936781021778
143.221715861179,488.4215428452357,1.7373859848625846,0.04615664074592554,0.7708195778734485
758.708557631947,139.48215972948412,1.7358461329094395,0.038746935278760275,0.6082717170163839
314.808919655589,415.68458831545826,0.8088095384655672,0.011896825830536629,0.7342077578580102
64.0949364154685,874.7834631698566,0.666086853412241,0.08800560158044629,0.6618897724673352
361.2533229297431,748.7379518190277,1.4004425007247807,0.017609063323336015,0.8388415333925952
671.9853036446592,130.90502511619587,0.8845584121022265,0.032032089235069026,0.6215816253231126
923.0809565249672,519.3698272563712,0.22670103000862857,0.04907514259059668,0.9071328168779564
93.3557242437165,999.2890693342707,2.340892036220381,0.032308919503997315,0.9624175435141515
822.4380462892738,927.81311459428,0.7820445315533693,0.0931722026184249,0.7741531446173542
567.4111139937327,103.87782037228203,2.9870693023342336,0.09511170030887109,0.5658154417603072
507.65426469876553,806.1330658795989,1.9065078045471535,0.08200529303199838,0.6362024191111051
764.5820797699299,515.1410156880445,2.541102629720109,0.059679395361804645,0.5744385440463826
272.34352918110676,178.52122724874533,1.6282971820105745,0.044301508915570435,0.6885087912825292
685.1019326777329,80.99516180444786,2.771169800671169,0.07060016987156731,0.5812896469921409
347.7139540450912,763.0218934051386,0.6165727655066519,0.05911517004433652,0.6503175930536831
653.3498661804875,250.10567355919267,0.928213251158723,0.014652322017361009,0.6703828594160623
72.09062808337306,312.26708989583994,0.6081803429675072,0.027078147324103876,0.8708345111224359
942.9434663590653,812.4971150222035,2.487834999032303,0.06606230259014248,0.7275784542530427
916.767949770664,733.1734705111554,0.6364349070820189,0.06653402541189245,0.6120833105669679
939.2713193519548,676.3266365516018,1.8309804488453694,0.06405538959713795,0.613012946062849
120.9273130011013,149.60608980693632,1.9395353541763525,0.0008737593964350809,0.6308189427267483
196.00661636176167,99.5817633887321,2.593546300375308,0.012256195887274668,0.5315477623772216
906.1981295944602,298.38201365192526,0.619378200516511,0.031056331563543108,0.8133681511426729
739.2039312802598,411.3410271682615,2.262433275564873,0.008165927460274803,0.7545526157374665
479.5580007559517,226.79605615156441,0.5754719482939159,0.010416053917630109,0.773537195708394
330.5268175934572,959.0080321406163,2.9965478119307045,0.023724326304729718,0.6644055603282968
854.642925489349,192.03104174817463,2.6510045242990437,0.08900788190659431,0.7870028455002049
834.7506162445069,839.998323611072,0.6175070749864712,0.08766669740719549,0.6953429970794305
304.37630714234706,404.35817046488273,2.203188051779029,0.0993458942267866,0.6530210376324943
517.2084712944536,579.1961672071335,2.8165932028346288,0.09802890941360476,0.9956467606897764
642.3377208758579,516.4560304865187,0.3693543317692539,0.06195242279712561,0.6926594602346766
161.22138058984558,534.9975347307634,2.0717907818155945,0.03843167703506342,0.7432950437176058
967.2738024488706,87.65207890306533,2.710592777815952,0.07655441936191332,0.5587390030523092
802.0502166952521,213.34405173649753,1.9575407503485596,0.07037099845064253,0.9167780670140956
673.3836765988141,625.5934816813113,1.768437614029168,0.09445475034452991,0.8306729935254835
870.027495536581,175.47730478880487,0.2071823214797497,0.031262759595626376,0.9723448545875314
198.95734736428653,122.96187214609972,1.5713350588999568,0.09564048762662987,0.7936114145362241
693.549385974067,603.9232168517284,2.7441987534529413,0.05174147772273652,0.7283193685333221
142.6259605095122,409.01268768632406,2.6642571795512473,0.0029791270364046166,0.6702153306644957
224.54527366006343,671.4314587660845,1.2720697132599252,0.06143988400383837,0.5190985309558118
294.63858940765954,418.75619211717134,1.434901810142426,0.04284893607029519,0.5026372524919611
542.6065047564994,863.6478580386809,1.11650772370128,0.058307122863184006,0.6761906690486224
177.6221254708703,629.2257407384948,2.6494720655049546,0.08150178676734948,0.681127498488579
671.3068451447674,81.59403934133738,1.018652180103054,0.02883563352338996,0.7785195760234298
157.93012778002594,262.270528311796,1.2740725784285487,0.09610915524913026,0.500781773075702
316.051497982185,696.3136927051476,1.185495138891146,0.0253177951101928,0.6634947096872481
755.2739402601951,176.69652115142932,1.9536464941111593,0.06763269870940036,0.5989920010703884
715.0251699160077,525.7876344661031,0.15547531292132807,0.027283333580736736,0.7564459945692306
904.1226186416609,589.7770831341327,1.1193138173518078,0.008765412813454276,0.5180519650631898
604.8982435422544,778.8556574287063,2.9316095795790185,0.004066878727284573,0.5025919706800007
876.9720243152267,990.2451486281386,0.7442929986776645,0.01268118950134638,0.7580714866805922
861.1311807230928,183.46850114530696,0.5637876298649939,0.07218548073419555,0.637093745069549
482.39911464037505,498.71744419878866,2.0287074564231924,0.08443195829754063,0.9896228010063608
859.7044807990417,524.4589676864634,1.1409737357443877,0.05000067828324333,0.5219276111693409
728.5485193637867,144.1346897580248,1.1058655769280328,0.08391450763352798,0.8353728483443834
222.88394709488588,366.4018420133956,1.8171604236459105,0.018023349855959128,0.9667005719426167
612.6435312225103,957.0302483990853,1.1805276942711653,0.02788106224657613,0.8409727652123469
434.3798943775971,908.4762431585152,2.441387044645126,0.036792447168797995,0.8440600466470302
361.6175582462678,410.60881351474956,2.3702552150034237,0.08477173827480225,0.7374993235991087
626.0741588877024,926.9337463491902,0.842505533351591,0.0893614733990466,0.5004672901371781
502.2156961583443,388.8866255763137,2.1809718310430894,0.02952878639082407,0.5975890608093075
992.4002139629699,632.7898027321032,1.3151538233633817,0.09993823966613964,0.5797699686865043
976.7878980147035,864.6454529288826,0.8578305062138993,0.013368386024440404,0.5345258343190289
672.3769445454454,217.7969230061488,1.8537803348818922,0.08378766877112481,0.9695634313630159
273.4503422177024,724.4294647951667,1.131588025803351,0.04435276734203697,0.6675619318795829
625.2817549524211,734.2792882213602,2.6849986322154953,0.0984327839754353,0.8867715768771568
218.22650031677705,257.57924055218973,2.7729998778086564,0.09666661215952627,0.8994812368276186
800.9832375282685,735.511864015536,0.45632203542261107,0.037646183284591864,0.8813680358093879
971.9378562366858,587.4496038502184,0.14553253519109424,0.04368392677826928,0.9032204848505883
265.51426122537544,304.3158436629807,2.9398799479901183,0.0704631277191836,0.737052101400969
469.6524898481241,599.0802931646904,1.381728183528519,0.0788248011752817,0.6561016779584563
321.23926736370163,528.6161911737381,0.5217638294382484,0.06501697456946962,0.5438522877839476
58.4442940157672,966.4054644562286,0.9260645391847581,0.016750364803815133,0.9244141360848808
971.4701140601228,929.0687145500762,0.6718410840923779,0.06639314576171612,0.6760313696768137
621.07529407797,335.4550600573654,0.9033719521568951,0.0369810226648409,0.5418669341975444
797.0010694047814,414.7408783972952,2.517065150316433,0.018013702789186438,0.9847366040103169
992.5088721338288,556.2758941984409,1.1226120564295878,0.014387075737059052,0.6165488072313181
178.11193225352238,916.616003561943,0.9326722353125335,0.026540336764919847,0.6910169396300667
164.99382635009914,284.9836188635172,0.955411791841912,0.012223166493471006,0.5230759784699308
612.8433496231087,455.67083495811335,1.3487794324334754,0.02241762260918786,0.8919091210945117
728.2310868546971,196.69262187854537,1.144882081623846,0.025533398251104046,0.8894640515011232
367.59310888075686,259.9762976906951,0.8773444054912352,0.04143205085334045,0.8345342778667639
538.5027486331926,680.5476041408147,2.0421915385654845,0.028210230260686843,0.5556862037735124
253.0151479067087,789.5948540565901,0.4004141916062356,0.06776329065689911,0.5638588018398929
647.4627228050667,948.2417596406748,2.357886619873372,0.0943018830261542,0.667110400763685
190.5345045970125,872.9176945324159,1.4188178232373485,0.09759447259701559,0.952034281593009
365.54536759014854,849.902336036175,0.4310110406830392,0.018228320454633653,0.742038771277395
63.62135708413824,690.916714935609,2.1530417609992996,0.03888994598925019,0.7771179444402877
474.9301535765362,877.8368536484575,1.6526435767341203,0.005841118861691819,0.5914259327508866
259.56004986616176,842.8247679412583,0.40085690326239554,0.08898479825916675,0.8534961902185731
65.52864030970625,214.9117825505742,0.8592812673686439,0.06930944025926326,0.8243191838639565
934.3889357727477,344.3951613259524,1.3491108161656173,0.004117540168135081,0.744503671941056
305.412699971597,766.7367983001355,1.9609673354543162,0.02531795450807847,0.6072869432329135
970.4487154943674,606.7991711974937,0.31374294479507275,0.004178197004258622,0.9504119051938349
830.6069210840935,407.47160267766975,1.7392497498244943,0.09997074796843784,0.5952855303053863
818.3435320090451,78.14313249015223,1.6999932846719663,0.094454569039639,0.9766437112525148
822.7791854027785,902.7505176028536,1.1767470654018886,0.06371858286495889,0.6141542176609277
168.63238883255946,622.1901137798579,1.726014984361038,0.09327610671800673,0.9762872798260758
801.2290285235638,738.925463896041,0.5957170291377264,0.059394570706715916,0.9450165064206562
841.6422716326286,777.5902708146363,1.5139012582152476,0.021697825386956682,0.7966623311906861
247.42459511006518,503.14126787364967,2.454607126632722,0.09001536922322906,0.8776561633850355
931.137036122473,869.7462149700151,1.2650594649529265,0.009760078929380168,0.6509990056178913
299.74072285258717,237.47050474884202,0.5746878318159998,0.0076861386522348646,0.9400909445330649
948.5636777557752,733.7179713614192,1.1061304998595924,0.010258679213701905,0.8380344453701636
172.2694365259274,456.4171105773589,0.24677157058705404,0.07953309994232041,0.6368902360691098
986.106882694833,447.84156569149184,0.33135054160894467,0.0810068404606494,0.7197801363211473
986.2558459031026,653.217885031253,1.843688290635019,0.09331338798769882,0.8736370414792995
354.7932960364071,346.955532120252,1.1838430899245567,0.08975840563596214,0.9730361296398782
698.7225652148409,332.3594031642549,2.831114048005269,0.00646844642028025,0.5369624671072559
967.3269784530636,655.6146005401309,1.7115144807276397,0.06139524526103354,0.5896878415409281
410.7705157941392,513.9302002008217,0.791542131739683,0.06382350276970035,0.5388949070106159
848.909775252815,733.7069297601051,2.1144203161391033,0.06401117975426897,0.8334894053247824
225.9507189640847,350.7891075562403,2.3111508371155565,0.08831993166130488,0.6642135095204915
811.0502349710214,232.27585873131756,1.311723841762868,0.02639051425141037,0.5675821870689723
132.79404339885642,678.152134853814,1.6666432755068752,0.01800162691769539,0.8706607270891955
323.1015760120881,82.77752759738208,2.452956087034169,0.017874588811115956,0.9587435178929602
574.2094679112441,467.5207995640623,1.9572470374359543,0.028196121346234882,0.5870729699897977
267.18963336082,149.20659375164655,2.0762766583631214,0.09351086217004669,0.5784229686497923
97.21536774873117,812.5617322042984,1.731389470975017,0.052375735915170654,0.595688145420028
853.7557470565956,547.8144881453602,2.143108920858456,0.026909522804575692,0.6639316089769929
518.4682236337429,910.2830389852444,1.2959121646760918,0.09781757320194992,0.784042986316519
645.1846842739632,103.6494660031546,0.7213153535058963,0.0718329947555976,0.6492088976580498
985.0228281698678,468.7254496717849,1.4706630826666651,0.06628462507783393,0.606576604801368
817.8067606105365,830.6039785592894,2.3115191355036337,0.0485134051680183,0.5311099968241053
95.92521047747157,607.1991153286249,0.599443994848385,0.050033299314705404,0.5912182348519612
993.8864895409336,870.7207548179219,0.14401225413154614,0.09274151258544733,0.536702295677211
993.0291752054835,137.54054553822618,0.9418955481315288,0.07803448245157027,0.6140158961282427
868.9416280309091,578.8136691208426,0.6798007794310895,0.0510882370942771,0.5492079535569843
877.2724250899001,935.8595835823005,1.8060726304323058,0.09152673229609454,0.587318514421989
874.5371316186715,66.08264184105485,0.4462971907612685,0.04703876117662129,0.5762807296626088
633.7306976919908,760.2744031076862,0.3575159436512769,0.07042658480176171,0.7770798353079179
218.41239482357582,799.4130607287453,0.2650971645422474,0.022574592063942092,0.7705403993515674
574.7486675417508,443.13034063583024,1.906005904550241,0.09657275519669478,0.7428828932345395
796.1235863765341,301.6290859168352,0.8138753896323774,0.0253282372563184,0.9402728293016275
996.7535436568112,218.24622405765848,0.13695449792611253,0.09934240037489817,0.91198956760682
780.4548835463722,784.1718391178842,1.1783364186422667,0.06655015140514974,0.9606970369319796
851.2546795405066,430.1973502771889,0.5555946681044971,0.001482323932263008,0.7475274702944257
592.2392014641383,675.338960693233,1.2709653307035509,0.05346576960845321,0.9167626556987978
71.17121849118631,67.83357529342398,0.8612101580542825,0.03430020305342254,0.8390952723440301
962.5562773292013,114.82759901440498,2.3790183041061455,0.037147381515654644,0.8178553669433155
776.8417929892508,696.8814918679753,2.3083172859805385,0.033942229792126,0.8568262907742734
339.0329527375897,272.05268000911354,2.3971706899704603,0.024410081115557748,0.7794383394002947
199.22777770784703,177.48207372429857,2.0340709766389002,0.04092003122940692,0.8964333431486085
101.26950897876665,372.0371541145595,2.3716142090278916,0.052395949065374585,0.7718658356514148
132.70289359989985,933.8879693751877,1.8787033921523726,0.0212765623316985,0.5627360138298743
431.4477298218639,432.52035101077354,2.409122517674101,0.08854391787147292,0.6406213150414475
110.21343774312403,598.0755610325783,0.463007272998724,0.06373410272603618,0.968469989104185
629.7417945443708,685.1656117855862,2.029592022196593,0.07392996757445101,0.8330256451281302
915.2994127835234,550.2154616844806,1.645267736306602,0.09486773547542648,0.5281534393746132
385.85364786382496,819.7963790848426,0.42709129835902915,0.03054170064839099,0.794142675338076
208.25895330391066,855.4330260403087,2.4371440990773947,0.05187593083017771,0.7434178320910908
333.3421370620588,645.2938927490703,1.1368324178147087,0.07618343282161776,0.5822779812274498
705.3505573739992,776.1237173058089,1.8483900234128077,0.030535835201619635,0.9598689750390456
104.46522771246947,719.6068153377562,1.011654339688398,0.00893377668761859,0.6763147936582017
124.200948376432,185.596447068798,1.212537738366408,0.004169994594123094,0.8189128459102486
57.91932240738452,526.5374166148586,1.3043482886256434,0.0448273576123101,0.5929701336172484
331.3777460020449,493.9029419601299,0.7260597710105549,0.03645218161233341,0.9673966438173937
121.50429777408723,188.77285755896318,1.8180853169887525,0.05688025122545137,0.8622778233674089
654.3047962062715,153.01921459233614,1.167748838875213,0.06664379016200071,0.8107366888736616
727.7802486534043,100.42193721158674,1.0710578264988277,0.08027121178139962,0.702054874309024
686.4582478027697,115.53927928697728,0.579185958797521,0.01199068305834916,0.6974596960420782
165.59663458874655,132.2381696612024,0.29938441757116957,0.047331801030759624,0.5611191651611278
450.5664899144894,487.6382200869578,1.756368926236694,0.058251616818795204,0.857460017893484
774.7228580354483,239.32809226996605,1.1976042445137303,0.034354318330464255,0.636743279140705
311.94636687334014,773.7539043335292,2.998382119145061,0.06189556070046629,0.6201813365043645
306.6496475707821,165.10931259868389,1.3466462511070096,0.09315430668673307,0.6020721990769855
248.3654297147104,500.0616326144826,1.5784652788168787,0.06439766128273663,0.5002659763127408
97.928816513567,629.3637806806697,1.799218020565475,0.07951100974780728,0.8588380258560826
891.4775549565712,187.55409689392602,2.133291091226925,0.04515245837767428,0.5624783148475595
875.5186500711101,218.18664973114275,1.7819671584318277,0.05249200935427724,0.8090269204562965
949.9068367009907,275.16087571549303,1.9110693455157004,0.08817030187031327,0.8781698833335237
965.8851495691789,517.7260365522545,0.2193659418230987,0.08123258535809251,0.633763550051438
78.30852892702984,299.7395665628248,1.504909857087103,0.01983574267418189,0.5548120789163218
883.7469104122861,984.5649214847417,2.1355120244555676,0.09560264437465815,0.5583274834292019
67.582532067024,654.7512190536002,2.686921085817586,0.0352767321817047,0.8821392296608005
746.196601273684,521.97286044664,1.6132802519940237,0.035880647492463114,0.9348760488057519
611.8765510220856,90.34439068705471,1.5802667790019513,0.05951490369357884,0.8273337737809014
215.0190635035153,995.4266394735766,0.45629172052020006,0.002997986980073775,0.5956095274755668
62.8706703913021,531.870432685102,2.6531694200021896,0.08592701709256399,0.5164164834921732
756.295551152225,690.7050849387201,2.794214178449059,0.09695903919245186,0.8789863071990476
730.8193603192782,509.34141642863693,0.36875603750351604,0.07682957361887688,0.5761116540517812
184.06799353203908,888.5517790195091,0.1361017719313228,0.03555406127080063,0.6184064195895671
712.6168267195502,918.8305996889022,2.3347391110698466,0.03904216398020948,0.9711473319459986
907.2834438992337,565.39853188879,1.5169902795769725,0.06580792670689879,0.5160764577363992
436.28126164738114,779.9114904339115,1.6439707521127302,0.004113060018833637,0.7337091613217261
752.7651433276624,508.93563912665564,2.658032589187029,0.011418479220195355,0.6970662485326347
641.2307820081465,455.58695813128116,1.9470052375924998,0.0699434987950009,0.5485325943674604
202.62477896292978,364.9399241071396,0.7946717265462104,0.053928775079803974,0.908182650193456
512.4454012946394,257.9687809881136,2.2711900034524697,0.005964705558517381,0.8020427717037475
477.58530769740133,626.8751054801758,1.3348320326918928,0.041946229858441486,0.7777040327255724
106.69266184451111,512.7393934211016,1.4559823989159175,0.03313385840102162,0.9802719023343389
844.4401991254921,156.04898074812883,2.6535003627076326,0.08024880067024648,0.5706229932392819
378.83861816785486,478.6271224273328,0.6447095709005775,0.011562541462790244,0.6666595799944358
479.17256493523513,458.22726981986534,1.7411404018182373,0.006603580431558887,0.7309673026999796
450.44908915851124,551.0122552818175,0.451925367388443,0.004896949915781957,0.8028904792306544
208.42110765600924,238.34428500959416,2.651940467609179,0.03501619846648222,0.8695332462992276
779.9844985026978,594.1663951273409,2.650172211680744,0.09243109909839593,0.6280935422929687
623.1714925468134,96.86457283454072,2.920053858407477,0.01984856471942903,0.5232769121463303
377.4054583618696,864.854899608521,0.402549431886006,0.03350866147991166,0.5282489257055154
83.3679930073097,449.0170565928173,2.8715854434683403,0.05082055983635419,0.8151311944854054
71.18435081833529,645.071030268528,2.3248027349969984,0.024859533113039612,0.6986157903466182
283.48039772975335,225.3346408922649,2.867377074159015,0.0890702924972786,0.5845212523212653
201.95861802201634,556.0551105742234,1.5537349051311806,0.01734793593065075,0.8183365061244969
706.4522001267778,97.59461035439395,2.147175929144871,0.052018526002111626,0.8262926947187199
477.0926015492562,478.8194761374629,1.5563804809758097,0.045075779578128056,0.8813986371587794
383.8153037694285,460.51900474474184,0.1915993236684772,0.0009492810511622763,0.7040949988452324
271.8021702626769,832.4498647559703,0.7144524213738033,0.0498561080603365,0.6038009774453184
877.3428743433547,998.8285899030108,1.4706305859693267,0.0994418010899249,0.7266533455336148
186.6402998836485,954.1900197985935,2.3249755962893266,0.0966389163376159,0.5258906325050412
554.969984899449,474.26001029026753,0.3583644116763801,0.08098020700320332,0.6873132077979607
661.0328216664083,497.7590229751162,1.5849438440158696,0.009658741428013252,0.6171376938332742
519.036993928238,441.05868062518175,1.944349520038886,0.09396721546184594,0.8084926612921762
941.6434416203359,999.9074738991444,1.7097916463021052,0.09402190251457695,0.8172625361718151
851.6963664634309,913.7080248183685,1.4282138588296038,0.046323682145415435,0.7175760762578554
762.7172751444716,853.0196869724261,1.6152849710060968,0.0556845365686186,0.5814003602427462
666.3348964047049,905.5726136201702,2.950185127683248,0.0002648245949885331,0.9113180352273802
229.93104257958336,499.1026173622826,2.705538710498366,0.06217423460332438,0.7237568922194506
691.8486798582825,171.62293816910795,0.464169492830515,0.056451100383538025,0.706534919777315
588.8354109288391,561.2984673620801,1.2774316013753695,0.007311806238616514,0.6205063944962471
933.4475643062148,847.3844629296289,0.22387116343528707,0.06235622296695223,0.5929797860979694
367.3679636508323,51.7239767245062,1.1301900284246293,0.0805820597608077,0.5467251185443869
291.5712458855165,252.20722196914488,0.7694265188637814,0.07787566892971218,0.630486330921596
879.4187344508445,152.73932243455369,0.4769575028100751,0.029548694554648126,0.684570963252378
378.1781176926066,399.0324569247735,0.49128511781482276,0.0058668992970053015,0.542938313458736
765.9682614002858,659.8468816009197,0.24345293365449436,0.0090934258823832,0.8850546897076108
432.1700217547218,530.5605257160008,2.721739682341781,0.007334935972108492,0.7968808837336906
333.6222541632684,371.97744339067816,2.645725455832557,0.09532210712381961,0.7119281736304444
483.38601693938705,931.2820131655157,1.5125030869879046,0.05081020700660284,0.7690581587306637
618.7943367422355,614.7170311504995,0.3933831531038742,0.019113821427479683,0.971238752401721
119.94859805533041,432.8089864689339,2.6411742778599407,0.061691010854336176,0.8506426673817788
391.974001448153,213.65696101325278,2.5293227866800607,0.013858003593542313,0.8021612488724847
427.32165854594206,971.9061522460818,1.9525035040423848,0.004466544917285609,0.8787332817958231
623.2228014823645,71.96702319103252,2.365074423814097,0.037513660588014655,0.5099802136205105
924.6140556413199,857.580503707218,1.3504748762014445,0.08683369542644238,0.7648223430655859
860.178504228788,716.0807490728727,0.9083289893542335,0.049642968983219675,0.5950553521169423
652.0081678180904,882.0146099755802,1.2455221280627007,0.04530450861807629,0.788352574117368
502.9428459871893,688.56942649586,1.7251673900204723,0.02190823455844736,0.8688375974763525
128.94396344301674,611.5348943518296,1.4537421237559816,0.08901578996906044,0.7017171211075052
583.6462216605368,745.2767088585209,1.0910288972851738,0.03602576244107194,0.6027810042696875
298.0744641670906,226.90960391588894,2.4509587577005503,0.09773463873587128,0.52746295326513
449.0408375232315,410.4148134865277,1.4999076811896699,0.02390161868409453,0.5898156855378223
766.2124543861773,836.0812169837822,0.32191711370998455,0.09787250384959878,0.6295374603972796
83.80445277421099,243.3424437734074,1.7383108314703137,0.03517152739699896,0.7936956660474183
924.4744146273817,766.2063183178271,2.27707219550428,0.09997907417044331,0.86658862869031
810.364093252944,986.3020854380617,1.115063894360561,0.06136561148921842,0.8410826536530924
328.08800891290775,448.6127624427063,1.0386681553801682,0.04641818303972069,0.6625391575095785
567.5324684077608,223.73627433551525,1.417059992961992,0.03113733396665217,0.6823776936027959
141.31735143777362,360.41682646255515,1.475467810342074,0.016053568608647473,0.9316772709861013
127.51170378470408,107.22961057510237,1.2927125871737626,0.04654694188553896,0.6963657318682276
85.63592139248337,235.33328624735415,1.2513763348516387,0.0010889272662530814,0.8299731593370125
906.1691937166759,78.1055194692449,1.3078942795615873,0.031540039526958656,0.6850110599335695
108.9370953055364,360.42758439823825,2.1025673318817915,0.08669340608679182,0.9804766087214827
507.75093531043296,53.55645911456144,0.33227298592288973,0.03865245735925371,0.7459144964809671
72.85430356806822,343.0238517319043,1.522767922479731,0.03034854583028871,0.7985217121490051
411.804820873669,840.0510755565252,1.336799432830218,0.09557330820871793,0.791486422902344
450.2089802969917,464.434608107611,0.7259893702721687,0.041539136611734744,0.9224338112872313
260.84778950244197,795.7058295243424,1.88073188430445,0.08245002736842268,0.5584723071164589
553.425134979275,608.6660308357727,1.1107459609034294,0.0841955862981985,0.9822180550594082
886.2123995475935,536.6315429763929,0.3147062611082284,0.06465777909604115,0.6140093669122493
706.7208303289177,350.8706682446416,2.755745641101837,0.07082139726720207,0.645506023981997
541.0649757702558,977.5866748903904,1.94663033012928,0.008305648487657635,0.7875911271165206
332.7765829152214,274.06035459540965,0.6321608481349569,0.00945911790807681,0.5592631629660485
267.07690761313665,208.9967721858286,0.7568376093081853,0.01102092306713719,0.8297362734868124
909.5951857504393,347.7774083777839,1.447948931684,0.06014389980105394,0.8081980880990827
390.1688837887435,629.6372549846917,1.5503035092196455,0.020669230536875405,0.7370630307937842
881.8706628909629,264.87930930337,2.968129806475042,0.08764276940410408,0.8082332829740106
368.71530463263946,531.9336557915167,2.4409693445281064,0.05091234973623393,0.5228120684096446
356.49230403346087,178.82309306488835,0.24441104835464628,0.05085045718180389,0.9228065952586623
909.259675904618,855.8556889889223,0.8217941485249398,0.07001740788489695,0.8386877520227172
721.4766397872966,835.1887012094043,2.97574784330582,0.07176641067320666,0.8623156443729771
457.79857113607557,840.1324977435512,2.7710458724701814,0.086887525830319,0.5766963419958184
713.7354968438614,441.6692714680313,2.364162805718043,0.040068387803124265,0.6745130387531413
137.3741586700491,583.4178801370537,2.189067212769508,0.022906411259522332,0.6954919478920507
215.5904346451217,658.5262543991475,1.7284489855708445,0.08062855912058063,0.8143408547525173
763.5965220715259,686.3896385964027,1.3700516479548377,0.05690460318451815,0.5516194355569701
858.8877085441677,235.9433988383892,1.7327682461113185,0.0951458232693611,0.8566334097803532
181.9056225215671,63.6646657884236,2.6388270937393252,0.0035301919727197765,0.6985056400819156
524.9646034776765,645.577009892387,1.3320931205773126,0.017802670727128267,0.5976234005307315
574.6629306304,853.4346808761201,0.43407220693107695,0.09464552452058914,0.7296398707229521
114.51101589352052,459.2400254364109,0.2694139305215981,0.04788037833171507,0.5067456287897028
307.3207532106353,641.0557557307961,1.547557507955878,0.06739253995341508,0.5358251807745464
477.1673030961828,510.99891617377483,2.628684353538917,0.0626525706682116,0.7747807629814805
926.1140149371136,847.7542137263073,2.0716065363453517,0.02627493661502206,0.5867124880083183
624.5426798665543,532.5693642395872,1.196973922085573,0.054646107513262626,0.7429847494591824
256.74522344423184,297.05021209913514,0.8668913515121324,0.04467527543235762,0.6853551588753335
697.5788873313475,463.8988954315928,1.8666108045223224,0.01254423115373381,0.8777340206599781
410.19820266269323,723.6746460815758,0.22495908760609012,0.0519591041069745,0.9769375836966575
655.749589044472,76.34139172859832,2.4263834684764123,0.0034400246057113893,0.8276644537347251
60.10969110097584,717.5950326102572,1.3668650134899225,0.052051675689812706,0.943391523919197
457.28820816401475,198.01275827270837,2.162208881544035,0.06034206561522309,0.9383847132965117
721.9606594873092,468.9548762391457,0.5692512772369576,0.011593700128032226,0.6076746656174331
781.2494442271166,762.3081327892962,1.992522887314395,0.03307169798808899,0.828105596670953
947.9991179028864,637.6186163936485,0.9601036989169787,0.03836431185664662,0.809717820624021
496.8733739801316,287.82674250455875,1.186008455796732,0.002623172086050729,0.6199141641549841
930.8419107985605,584.8749556963992,1.8748654129232758,0.008173959527991926,0.618027149485271
817.2759124107732,451.0362264643194,2.5326191418093065,0.0662148944953632,0.7731991862654934
487.910991780044,802.1220427882564,1.1995742158099487,0.06743414943197219,0.7561256859014385
666.6800652002611,330.38734933229273,1.235985908149931,0.031559064069758426,0.9512954775127906
927.8328967929596,141.13415713273037,1.3689517721211393,0.05583063830521781,0.9652280179593038
387.13451707099506,376.54596600984576,2.147186452159694,0.08465574477779327,0.7225134020022879
936.0209199470279,946.62167926488,2.6110411032726857,0.03213574971214692,0.7605344342150789
771.6018544831122,861.6206351614985,2.8597587333482433,0.07599644532528221,0.7461855290108456
160.57873159833028,885.6259645454481,2.8461292623497343,0.09559097488311775,0.7014338930372541
824.7239501959718,395.11413814787693,2.3986795212542775,0.07057165957638863,0.7203824753365173
333.4217781110117,942.4476150757374,1.9906759543338084,0.09321750641025442,0.9187502165334188
87.33460673166672,78.64580274578677,1.093373306557602,0.05928937902087509,0.861758538023272
534.5621357397939,638.5443789264342,2.755491169374956,0.04348010329397714,0.8849366878140406
952.9159021983909,833.7486600139733,0.4918155742037239,0.081858261264183,0.7882099274707026
842.7320714601707,825.5732252645541,0.6354081387054963,0.05262458055775421,0.7739039041274605
599.3418323146398,712.5897107143502,0.5814073212084413,0.06135323441915658,0.7266085284396292
941.2528397600465,549.4376841455803,2.5628569042157676,0.07000120798590895,0.6316012944734115
352.8059803106262,425.81942448588285,2.5750974921012637,0.027576663727453987,0.6337642236561762
508.3234126895332,443.41327373958535,0.541706434045972,0.029413746665453655,0.8944693396187813
845.2035085526711,155.36110247351536,2.896292318557617,0.02699132346752763,0.8576290552209955
175.30112865179888,421.50579968056337,1.0185625334749677,0.09308795432377878,0.939233218727472
323.6359137256486,232.66621275973816,1.7684923151943517,0.025196334029175062,0.8611145367598614
635.6688417195423,104.7878435311232,2.0246236549119487,0.004185338991666443,0.6493854061390811
509.8719808902424,962.5946735204508,0.10078348239574648,0.03623224101027513,0.6133618980243583
